kernel_instance_id,owner_process_range_id,request_id,measured_request_ordinal,rank,physical_device_id,phase,forward_id,layer_idx,process_id,fragment_id,q_len,kv_len,native_kernel_name,begin_ns,end_ns,duration_ns,runtime_call_id,hip_runtime_index,queue_id,stream_id,gridDimX,gridDimY,gridDimZ,blockDimX,blockDimY,blockDimZ,sharedMemBytes,launch_metadata_present,category,gqa_block_m_from_source_and_grid,packed_path,tensor_tokens_from_norm_grid
87e269bf81e85d86295a6c1e2becbdaa0f841a22fc04dbf657f4ec38463ecd9d,58ced5066268796d409409bc125e6387ebad019fe091e1b67421343fbe9f081d,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,14,gdn_recurrent_core,none,512,0,l2norm_fwd_kernel2,1788409246020339208,1788409246020344968,5760,c118f0390b5975da921aac00d3e3b04713b02b3e32f62ee8564bb06367a8cceb,7472776,0,0,256,1,1,256,1,1,0,True,GDN chunk/state,,,
8d556b9aa75353548cb85183b31b72496546d223225a5486e8f28e6c6cf38762,58ced5066268796d409409bc125e6387ebad019fe091e1b67421343fbe9f081d,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,14,gdn_recurrent_core,none,512,0,chunk_local_cumsum_scalar_kernel,1788409246020820008,1788409246020824488,4480,5a0b0c90267182e7803f1b0f5cd124751cfff5c2b22cc0e56580156c75e37f13,7472797,0,0,8,48,1,64,1,1,0,True,GDN chunk/state,,,
fd3b9c59aa220109bf49d82022d9b34517d7a28f10b1b556bb4208744e8cfa0c,58ced5066268796d409409bc125e6387ebad019fe091e1b67421343fbe9f081d,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,14,gdn_recurrent_core,none,512,0,chunk_scaled_dot_kkt_fwd_kernel,1788409246021405608,1788409246021422888,17280,65c1749813947b6441f3704ee18f442d9f9944c54717e1537d79c81373d5c819,7472821,0,0,8,48,1,256,1,1,16384,True,GDN chunk/state,,,
db000c52bf0d7b183a4ab9d63d2958009ebaf35eeaa201acf7deffd5f1a69791,58ced5066268796d409409bc125e6387ebad019fe091e1b67421343fbe9f081d,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,14,gdn_recurrent_core,none,512,0,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",1788409246021827528,1788409246021831208,3680,f2ce5bc7794a77edc570521a5beb61b895b9213df1a295eff756004c453b6f15,7472843,0,0,,,,,,,0,True,Other,,,
d4e3a92cee5e94ece73b12fd2e959214a16abf59db22103626e017250158d5b7,58ced5066268796d409409bc125e6387ebad019fe091e1b67421343fbe9f081d,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,14,gdn_recurrent_core,none,512,0,merge_16x16_to_64x64_inverse_kernel,1788409246022168648,1788409246022213448,44800,422d49f33d3ef2f2f0098e3cbfa58b42e3800a32128a26a3b0d718ae9901769d,7472861,0,0,8,48,1,128,1,1,3072,True,GDN chunk/state,,,
1b0411f09deae53838abf66a1a3de2c837d0917915959b82c83a652f165cbae5,58ced5066268796d409409bc125e6387ebad019fe091e1b67421343fbe9f081d,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,14,gdn_recurrent_core,none,512,0,recompute_w_u_fwd_kernel,1788409246022949448,1788409246023001768,52320,6e52a8a3a5bbbff51e13f87c2cec691611132d2ad83b7c69454f15d11e221b0d,7472893,0,0,8,48,1,512,1,1,24576,True,GDN chunk/state,,,
71b0ce634d37aa9cba78a8177fe8bfe34a4b37bb0f5197af966d715d5a6c5c2e,9a2ee8a15e429378c4509dfcacb541616c8279962fcb1f83fcc82a1524c07761,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,input_rmsnorm,none,512,0,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,1788409246023439113,1788409246023460713,21600,a4a05652f7349557de9029085cb59d617583d197ec2236fa8cf12dbd047ce6cd,7448791,0,0,512,1,1,512,1,1,32,True,RMSNorm,,,
a8bb489fd65d321e9f19b7b1a86457fc64c0f6de803254cf60a635e84fa46e52,58ced5066268796d409409bc125e6387ebad019fe091e1b67421343fbe9f081d,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,14,gdn_recurrent_core,none,512,0,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,1788409246023832808,1788409246024010728,177920,c86670f9c77b0f1c085c0030506f804ac6d32d63b849916d490fe774e1de5b72,7472928,0,0,2,48,1,256,1,1,40960,True,GDN chunk/state,,,
936385180cae3a9abe2be574ea59bf7bb8caa150e8bab5542aaeb6163eb969f5,58ced5066268796d409409bc125e6387ebad019fe091e1b67421343fbe9f081d,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,14,gdn_recurrent_core,none,512,0,chunk_fwd_kernel_o,1788409246024324008,1788409246024468808,144800,ec711116250c9488cc5f98c55b8936c676bf605eb836529a6129b070b21d02f6,7472947,0,0,4,8,48,128,1,1,40960,True,GDN chunk/state,,,
8f6178923f2b8c4f8cec079ee0e33931fbf0dbcb9089943bcb33e89f3517f5c2,58ced5066268796d409409bc125e6387ebad019fe091e1b67421343fbe9f081d,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,14,gdn_recurrent_core,none,512,0,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})",1788409246024773448,1788409246024779528,6080,8d368e6c558a2d5c3406f709b1cdd5ca6593beffec47b88e6104cb179a7897b3,7472970,0,0,,,,,,,0,True,Other,,,
5fa9154e2b669025d73e40180c7e0404f6101858264c3b31c63da31647366a44,58ced5066268796d409409bc125e6387ebad019fe091e1b67421343fbe9f081d,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,14,gdn_recurrent_core,none,512,0,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",1788409246024965288,1788409246024983208,17920,568dce471af440198964074b98a80d30bf8fcd05d37651eb53e51b64d42e948c,7472986,0,0,,,,,,,0,True,Other,,,
c3d3db7e3f33748c1ba142b4fa5ecbea3eae9cf128813d8f6243baac741a6b00,58ced5066268796d409409bc125e6387ebad019fe091e1b67421343fbe9f081d,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,14,gdn_recurrent_core,none,512,0,_gdn_rmsnorm,1788409246025544168,1788409246025567848,23680,bad1aba4235c3584dfecfbddb4d2966eebd0682cb8e78c314277c93c24f91e0c,7473010,0,0,1536,1,1,256,1,1,0,True,GDN fused norm,,,512
76d3571fd55c15b56592913062f2db8ff94af1e9346cdb160b4cddbdef2fec9c,58ced5066268796d409409bc125e6387ebad019fe091e1b67421343fbe9f081d,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,14,gdn_recurrent_core,none,512,0,Cijk_Alik_Bljk_BBH_MT128x128x32_SE_AMAS3_BW_DTL1_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn2_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT8_8_TLM1_ULDSWM1_USFGRO0_USSB1_VAW1_VSn1_VW8_WG16_16_1_WGM8,1788409246025939047,1788409246026141447,202400,e03d08835f6dd11b8de06744aa52e12be99a1034186f67910b4264bdc1356e7b,7473028,0,0,,,,,,,0,True,MMAC GEMM,,,
5e0a06df60da03749ab85f79fa5fd4fc3dae984f58ac9160e83b311dd19f8f2d,58ced5066268796d409409bc125e6387ebad019fe091e1b67421343fbe9f081d,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,14,gdn_recurrent_core,none,512,0,triton_poi_fused_copy__0,1788409246026141447,1788409246026149287,7840,02997fd40e0ad567efb6f3d4bc5b52b0cd689e46c565ae13379675174fab739c,7473041,0,0,1280,1,1,512,1,1,0,True,Other,,,
06283c51551c8a0980dae08db5f60287e45934693a2f067606ebcc906f68ffa4,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,1788409246027351593,1788409246027678153,326560,f7dbefb90df8256d68837423cf2fd5c7029b9de6ea321a063ce438ec7a830886,7448815,0,0,,,,,,,0,True,MMAC GEMM,,,
cda7a6e141bc1963cbf01410ba0e54ce90c42b7627acdd814092917438b9b5d0,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,Cijk_Alik_Bljk_BBH_MT32x32x128_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW4_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW4_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU2_SUM0_SUS256_SVW4_TT4_4_TLM0_ULDSWM0_USFGRO0_USSB0_VAW2_VSn1_VW4_WG8_8_1_WGM1,1788409246027764073,1788409246027784233,20160,07f599e4e491d98f047a5dc602e851cdd0dd32b5a48bb16b9d521d17471e46c3,7448834,0,0,,,,,,,0,True,MMAC GEMM,,,
1865868d880609266390133fe54fdffd5ee9a73fdeba8186f06f3a1a5165b6e4,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,triton_poi_fused_0,1788409246028145833,1788409246028148713,2880,ae561774cd9eb51bf37a0bf459ba5e98e7e901251f29b1621a120f115512422a,7448854,0,0,96,1,1,256,1,1,0,True,Other,,,
489b0398fee7aa8a0f091b3387fdf9d176727959e13da265030978ee272eedd2,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,_causal_conv1d_fwd_kernel,1788409246029443433,1788409246029496073,52640,cfe0bb7261873dcb3742d8bac1b61fec9e739e8da564923c9ec9811341e1fc8c,7448892,0,0,64,40,1,256,1,1,0,True,GDN chunk/state,,,
5149c11c6efdf2777cd3f01c73c3eb65b1a83d1f24ca285caeafe6e44551406b,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",1788409246029923913,1788409246029937353,13440,f32fe33409e403995bc60e0726505ade45f2917caa1d6d22f2ad2317bbb4275a,7448912,0,0,,,,,,,0,True,Other,,,
8e2d3a061e0c6c85da4a786e1b09e4427e3e0ab182e27d5d98ec4349eb1c8eca,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",1788409246030365193,1788409246030374313,9120,e6a0df122231f2def96709155c4f2996d161e3544c5369605c7f7df933ff6f33,7448936,0,0,,,,,,,0,True,Other,,,
ef0d5f40ccaca905ef5bbcb69ea4af24912dfef5e1bb27746930ced2cfdfd2c0,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",1788409246030798153,1788409246030813993,15840,d46a90c808336e6441da6ddf2029a01b5eb45eb16a7196973456139b00d9e032,7448960,0,0,,,,,,,0,True,Other,,,
07332505ce03513a252804a7e44dc78864e0ff7acf9cbb786a94367a0a240131,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,fused_gdn_gating_kernel,1788409246031574313,1788409246031585513,11200,816b2ada214dc1e8640f53a99abedd92c7d906c98ca8d1adf47cfd076f9d8af7,7448991,0,0,512,1,6,64,1,1,0,True,GDN chunk/state,,,
cdf59332170e4e726bfc5ce6abfef7f47fab502d1549af13af1d7b0b269fb530,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,l2norm_fwd_kernel2,1788409246032176393,1788409246032182953,6560,1fb25618596a22d0d731882310cdf115b5a5e79df96e9ccc7ee112695aadaaef,7449012,0,0,256,1,1,256,1,1,0,True,GDN chunk/state,,,
22ecc039933daca0a0fce91b1c8a1601d52e0a3dca8794afc23fd287488aa4b9,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,l2norm_fwd_kernel2,1788409246032548873,1788409246032554633,5760,63219cc175e6f22837b9697575a66669523df1c2b1ceae7d14155599b417e3bb,7449030,0,0,256,1,1,256,1,1,0,True,GDN chunk/state,,,
05bd9b6075e8ab004a1a9774c5c15424bdd481447b529864e48dcab4d738f09b,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,chunk_local_cumsum_scalar_kernel,1788409246033106793,1788409246033111273,4480,3c8bd90bfe94f2eb15e15636d57746cc86b5872ee2ecb42701609dec4a7172c5,7449051,0,0,8,48,1,64,1,1,0,True,GDN chunk/state,,,
69bdb6ad67f50c22c61254fca6049ac8cfc9d31172609a6b0bd00af2baf2cd85,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,chunk_scaled_dot_kkt_fwd_kernel,1788409246033725193,1788409246033748713,23520,394e971e5eaee741eaeee03cc64cf5c91409d9c4663b69e64bc13e7bb90cddb2,7449075,0,0,8,48,1,128,1,1,16384,True,GDN chunk/state,,,
3492baf7ebbae8c49472d538584bbaa60ff02db252be576e85b19503d13e8fea,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",1788409246034185512,1788409246034189192,3680,98460d5368ec1e154054458e2a2a80a48064006672e0eaecb0837f81e800a58e,7449097,0,0,,,,,,,0,True,Other,,,
6e435370c123bb6c5a2521958331cba9afc982d46b948b8b95bd488a22471249,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,merge_16x16_to_64x64_inverse_kernel,1788409246034565832,1788409246034611912,46080,e370302ca823259985ef8be6079b8e2832b86eedcf057aff79aeb89059373363,7449115,0,0,8,48,1,256,1,1,3072,True,GDN chunk/state,,,
d5d547d76f796f5fb451e371c65c0faaaa912ec109686ab4231695bd588f7795,4a391001498bfc8909f457d745a539cafdff4b8a5642e6b6b6f27e5993855b30,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,14,post_attention_rmsnorm,none,512,0,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,1788409246035170566,1788409246035231366,60800,1139fcc1d46f38be2cbe7ceb7af734428586506ba3c50b02b5f3a82af99156ba,7473069,0,0,512,1,1,512,1,1,32,True,RMSNorm,,,
7a0aeb7c14c8a9986107d1fabbb0b44e500cbb260f5a1e742685e9f8795a28f7,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,recompute_w_u_fwd_kernel,1788409246035442952,1788409246035512232,69280,5c6d6f0e019cad201e3ce4ab24619bd8d4baefef04b4d61c0974a80e6949fc67,7449147,0,0,8,48,1,128,1,1,24576,True,GDN chunk/state,,,
33d17a8345b028121e38cb86d23f5e3ffb421eb059714f2184941b185b8e8c69,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,1788409246036447112,1788409246036624392,177280,caa2265e9e951dd97dcd0b07f1726c20b52f00ed9c437a2b40c7445fafe472ea,7449182,0,0,2,48,1,256,1,1,40960,True,GDN chunk/state,,,
93047458dfe8625181de42d00c7d2677b45b6d5b92561a50ec36475253dcdb5d,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,chunk_fwd_kernel_o,1788409246036960072,1788409246037093192,133120,9bcb67ad31acf3ab7cb333eee941cd5c30648a43824f42e3c050efc3e1cb3631,7449201,0,0,4,8,48,256,1,1,61440,True,GDN chunk/state,,,
c81b3c5bf167ebbf527cfecb2d9cdec9a2a24d820a67470c09cbc4871faf2662,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})",1788409246037479112,1788409246037485032,5920,e37fa66b3548b19cb96015c09f9cd9ea9e87d05b7595fc3d3979f620e9476cf9,7449224,0,0,,,,,,,0,True,Other,,,
808d8b359af722f789a26347d2cdedbacd6848d51e4f4d6d589dc5c9c994cb91,d7277639983c2beb0603deeee30ab54fd721e6eaf00b27f7af34877b235d8dd9,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req002-occ001,12,gdn_recurrent_core,none,512,0,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",1788409246037701672,1788409246037720552,18880,a6d8c3ee5965942fd6e0a73352db129d9d28ee1881172bf3889e192921cdb513,7449240,0,0,,,,,,,0,True,Other,,,
